,deezer_id,genres,id,name,popularity,genre
6299,4005201,[],0fbZUQ5vFLok76WdZ33lhX,Latin Dreams,41,
6300,4991032,[],6dOgQbtNGEOKGXEsAi0puC,Jorge Quintero,49,
6301,64221,"[reggae fusion, reggae rock]",1mHuZMOP8FG5ip4yAb1vrB,Michael Franti & Spearhead,56,reggae fusion
6302,142944,[soft rock],5jJN1nmKXzRjodMl1THQeI,Looking Glass,59,soft rock
6303,1416437,[],0jczoZu9nJoC05lYmaWl3X,Herva Doce,32,
6304,5135,"[avant-garde jazz, bebop, contemporary jazz, contemporary post-bop, cool jazz, free jazz, hard bop, jazz, jazz funk, jazz fusion, jazz piano, latin jazz, soul jazz, stride, vocal jazz]",6gc6oo3u2f7SqTd4mhe81O,Ahmad Jamal,49,vocal jazz
6305,6666,[],0wii8BDuICYKZfGicr0MCa,Marie Myriam,30,
6306,240693,[pagode],1sPTOnMc3tEimHIT9xZX4G,Sampa Crew,46,pagode
6307,1290052,[],1byiL1WtteUjvqT6GhlEfh,Crayon,50,
6308,210694,[classical piano],7bFDJIIDPq0Gn5vI7Ce34f,Aldo Ciccolini,46,classical piano
6309,429403,"[hip hop, rap, underground hip hop]",51Pn4gGnZuyOMDfIT1Zy3N,The Underachievers,59,rap
6310,292153,"[electro house, fidget house]",6NaTOhsj6iiUNONPrE980Z,Fake Blood,49,electro house
6311,4131494,"[afrobeats, afropop, azonto, azontobeats, nigerian hip hop]",3ZUn6LYxdmmPYQqBhFWI3h,Iyanya,47,afropop
6312,671073,"[latin, latin hip hop, reggaeton, reggaeton flow, tropical]",1ykothWH0xl8drRyJWuw7I,Ñejo & Dalmata,65,latin
6313,63750,"[chillwave, downtempo, intelligent dance music]",5oOhM2DFWab8XhSdQiITry,Tycho,63,chillwave
6314,561,[progressive trance],0IUq1plF3ON4Fboj1bE6kN,Delerium,51,progressive trance
6315,1464073,[tropical house],6HUm6AHJE0oisACMN6NNJ5,Faul & Wad Ad,57,tropical house
6316,5054289,[hands up],77t00lrU1uk65snqAdoPnt,Nightcore,61,hands up
6317,430072,"[alternative pop rock, neo mellow, pixie, pop emo, pop rock, viral pop]",6yFbpXlBH8XHVQGjUPUvKU,He Is We,57,pop rock
6318,16895,[surf music],6Ycrt8OjGSSFihsb0446eg,Dick Dale,44,surf music
6319,372631,"[alternative dance, chillwave, dream pop, indie pop, indie psych-rock, indie rock, indietronica, modern rock, neo-psychedelic, neo-synthpop, new rave, nu gaze, shimmer pop]",5juOkIIy18sFw9L30syt1Z,Washed Out,62,modern rock
6320,5073470,[],2kw8olPmGrNbVcYS2x3dtk,Just Blaze and Baauer,33,
6321,3346,[],5FHwr1FymaS5kutIEK6e2y,King Harvest,54,
6322,560015,"[rock chapin, rock en espanol]",7IfawGrEmlHmBW9gqTUd8E,Bohemia Suburbana,41,rock en espanol
6323,169897,"[microhouse, minimal techno, tech house, techno]",4jGpKAmwvU263l0tUh4xKU,Joris Voorn,49,minimal techno
6324,1414770,"[adoracao, brazilian gospel]",3dJ2TE4tV9zYiw1lSkqdG5,Toque no Altar,47,adoracao
6325,5996,[french rock],41EfC0kQmOWfbW2FBGttze,La Maison Tellier,34,french rock
6326,389827,[indie folk],7zsin6IgVsR1rqSRCNYDwq,Family of the Year,57,indie folk
6327,2533031,"[banda, grupera, norteno, regional mexican, regional mexican pop]",0v7JYEoQOQbzNNESKwxmzT,Banda Tierra Sagrada,61,regional mexican
6328,1458,"[adult standards, mellow gold, soft rock]",6YHEMoNPbcheiWS2haGzkn,Michael Bolton,67,mellow gold
6329,242019,"[christian alternative rock, christian hip hop, christian music, christian rock]",4uOFEWy9mIcvQbr03IbPcL,Manafest,51,christian alternative rock
6330,987,"[diva house, eurodance, europop, hip house, italo house, new wave pop, vocal house]",6tsRo8ErXzpHk3tQeH6GBW,Black Box,52,new wave pop
6331,4021105,[comic],2lEOFtf3cCyzomQcMHJGfZ,Ylvis,53,comic
6332,393839,"[british alternative rock, modern alternative rock]",0exhrQcReCdr11oPbOh22M,Deaf Havana,58,modern alternative rock
6333,61326,"[dancehall, lovers rock, reggae fusion, roots reggae]",5SK75gxwqKq5Zc1mdLfwv9,Queen Ifrica,47,dancehall
6334,1438450,[],2fizYQ6PTbXb0JFOiDZJ63,Judson Mancebo,55,
6335,1448221,"[sertanejo, sertanejo tradicional]",7gptlcFFFq0nG56N54o4uE,Joaquim e Manuel,28,sertanejo
6336,69542,"[classical performance, classical piano]",4EEQIAJoeN1V30MqFFtXxB,Murray Perahia,57,classical performance
6337,5028,"[classic mandopop, mandopop]",3ioHf138TiMxYRCWmC8yJX,CoCo Lee,39,classic mandopop
6338,1545,"[disco house, filter house, vocal house]",0AkpPlFLnr0VQwZQeMGht0,Modjo,57,disco house
6339,4043368,"[neo mellow, piano rock, pop rock]",5xKp3UyavIBUsGy3DQdXeF,A Great Big World,69,pop rock
6340,1404,"[afrobeat, afropop, desert blues, mande pop, world]",3mNygoyrEKLgo6sx0MzwOL,Ali Farka Touré,53,afropop
6341,174381,"[cuban rumba, latin jazz, mambo]",00n4Vljc6N9pvJ26SKPphh,Ruben Gonzalez,48,latin jazz
6342,2799,"[latin jazz, world]",11kBu957KTYoAltZHDm8gW,Buena Vista Social Club,65,world
6343,3583,"[bolero, cuban rumba, latin jazz, mambo, world]",5dss7E1Ph0KxuF1ULfAx4D,Ibrahim Ferrer,51,world
6344,390174,"[afropop, desert blues, mande pop, world]",4G5ZJny3HvX6Il7eHVfnNC,Fatoumata Diawara,59,afropop
6345,469068,"[latin christian, latin worship, rock cristiano]",5GlkVOsZJwtYsvY55B8ExI,Pescao Vivo,33,latin worship
6346,4788485,"[latin christian, latin worship, rock cristiano, world worship]",39m45GawtjXnazyVoEGkfb,En Espíritu Y En Verdad,60,world worship
6347,6466,[new jack swing],6V3F8MZrOKdT9fU686ybE9,Mark Morrison,63,new jack swing
6348,1446147,"[deep disco house, german techno, house, progressive house, tropical house]",4mncDFjVLUa3s025Tct3Ry,Claptone,65,tropical house
6349,625444,[folk],7wozU91V443wj9l0YlISmE,Lucy Wainwright Roche,34,folk
6350,5151538,"[deep tropical house, tropical house]",0esUZwk3FcZiAH1fXa66dU,Max Manie,51,tropical house
6351,256322,[vocal jazz],1n02UdnML6G4wR162YsSRi,Nikki Yanofsky,43,vocal jazz
6352,160506,"[brill building pop, christmas, classic girl group, classic soul, disco, funk, motown, quiet storm, rock-and-roll, soul, southern soul]",1Pe5hlKMCTULjosqZ6KanP,Martha Reeves & The Vandellas,61,soul
6353,1040,[mellow gold],7290H8m1Dwt8G7jm1y9CQx,Chris Isaak,63,mellow gold
6354,72847,"[classical performance, classical piano]",2DG9aIMzcln3w7SIVGGnmg,Arcadi Volodos,37,classical performance
6355,2793,[roots rock],6OWapcJm9xd55ci9CYbAuT,Los Lobos,57,roots rock
6356,5166278,"[hoerspiel, kabarett, kleine hoerspiel, lesen, reading]",3Q1JqFy5L609CKH4cUjCCF,Torsten Sträter,50,hoerspiel
6357,10891,"[dance rock, hi-nrg, new romantic, new wave, new wave pop, synthpop]",17U2ImH5IyYMvjkCfPhMHT,The Communards,52,new wave pop
6358,2581161,"[indie pop, indie poptimism, indietronica, modern rock, swedish alternative rock, swedish indie pop]",7LAucJAvbQa7ZIA0qP8YI2,The Royal Concept,49,modern rock
6359,9691,"[chamber pop, folk-pop, melancholia]",2L3kwZFd16zjHz9a5kEPAm,Ane Brun,62,folk-pop
6360,14889003,[],5gSzpQeKekCGJTR9hcWwKF,Concorde,46,
6361,6048,"[bubblegum dance, canadian pop, dance pop, electropop, europop, girl group, new wave pop, pop rock]",5TDVKqW9uhqGjwwwKGuma4,All Saints,60,dance pop
6362,2186,[french hip hop],37XJyLeYnt66QW3QoE518q,Klub Des Loosers,36,french hip hop
6363,1079,"[deep groove house, deep house, disco house, electronic, house, speed garage, vocal house]",3cQA9WH8liZfeja1DxcDYE,Armand Van Helden,61,house
6364,13553,"[dirty south rap, gangster rap, pop rap, southern hip hop, trap music]",0u6b6Qa5VJEvr3SgzzeVOB,Do Or Die,49,pop rap
6365,17135,"[alternative dance, art pop, brooklyn indie, chamber pop, chillwave, dance-punk, freak folk, indie folk, indie pop, indie rock, indietronica, modern rock, neo-psychedelic, new rave, nu gaze, shimmer pop, stomp and holler]",04HvbIwBccFmRie5ATX4ft,Yeasayer,50,modern rock
6366,2889,"[classic soundtrack, scorecore, soundtrack, video game music]",68bqsIINo5RFICYwbkChbb,Michael Kamen,57,soundtrack
6367,131764,"[hands up, pop house]",3I4ttwmYBwsR01fin6ItJR,Michael Mind Project,44,pop house
6368,5481,"[deep southern trap, dirty south rap, gangster rap, pop rap, southern hip hop, trap music]",6MrdwyCIKbpXmTKQBlG3uq,Z-Ro,62,pop rap
6369,2828,"[conscious hip hop, dirty south rap, g funk, gangster rap, hardcore hip hop, hip hop, old school hip hop, pop rap, rap, southern hip hop]",3f5fB1YUbkUnW7cf7I0R48,Geto Boys,58,rap
6370,6065,"[alternative metal, death metal, groove metal, melodic death metal, metal, power metal, speed metal, swedish death metal, swedish metal, viking metal]",3pulcT2wt7FEG10lQlqDJL,Amon Amarth,65,alternative metal
6371,2344,"[alternative rock, art rock, canterbury scene, dance rock, dance-punk, experimental, experimental rock, fourth world, freak folk, industrial, krautrock, neo-psychedelic, new wave, new weird america, no wave, noise pop, noise rock, post-punk, psychedelic rock, space rock, uk post-punk]",4l8xPGtl6DHR2uvunqrl8r,CAN,51,alternative rock
6372,428405,"[german metal, metal, power metal, progressive metal, speed metal]",5HFkc3t0HYETL4JeEbDB1v,Powerwolf,66,metal
6373,5864,"[brill building pop, bubblegum pop, folk rock, motown]",4GITZM5LCR2KcdlgEOrNLD,The Foundations,61,folk rock
6374,553702,[celtic punk],0w2KUuMj7dvP8dV4tzoltd,The Rumjacks,51,celtic punk
6375,55301,"[dub, electro dub, french reggae, uk dub]",48wMnqPDAPvl1D1jZ940N8,Brain Damage,34,french reggae
6376,4615105,"[austindie, indie pop, indie poptimism, indietronica, modern alternative rock, modern rock]",7r8xR0LmnaAM623MmRDn1V,Max Frost,61,modern rock
6377,173426,[],69eTP6Fdodkh46o25Arfyf,FL Super Producer,0,
6378,62604,[downtempo],2933wDUojoQmvqSdTAE5NB,DARKSIDE,49,downtempo
6379,161639,[],0aKI2e0Eo7x4potuJDjPRz,DHT Crew,0,
6380,256,"[neo soul, new jack swing, quiet storm, r&b, urban contemporary]",0H0yrKDty3I7pPrNUSH3wW,Ruben Studdard,43,r&b
6381,5245174,[],4EFMHRFpgrpfp0AVEBp4m2,Cyril Hahn,39,
6382,1594,"[alternative rock, art pop, chamber pop, chillwave, dream pop, folk-pop, freak folk, indie folk, indie pop, indie rock, indietronica, lo-fi, modern rock, neo-psychedelic, noise pop, singer-songwriter, slow core, stomp and holler]",2iUVQjheBnvOt8vaBrxXJz,Cass McCombs,62,modern rock
6383,153680,"[ragga jungle, uk reggae]",2bHgAaZ7qbGbMMXwAQm48I,General Levy,51,uk reggae
6384,1046036,[],2QeuYhXNA1WNPCeMLNBqIc,DeeWunn,47,
6385,2798,"[classic rock, folk, folk rock, folk-pop, mellow gold, rock, roots rock, singer-songwriter, soft rock]",44NX2ffIYHr6D4n7RaZF7A,Van Morrison,74,rock
6386,1256645,"[abstract hip hop, chamber pop]",3kZdsaTYgaaolNxpnJ4iDe,Son Lux,59,chamber pop
6387,4175,"[alternative dance, alternative rock, art pop, chamber pop, chillwave, dance-punk, dream pop, experimental rock, folk-pop, freak folk, garage psych, garage rock, indie folk, indie pop, indie rock, indietronica, lo-fi, modern alternative rock, modern rock, neo-psychedelic, new rave, new wave, noise pop, noise rock, nu gaze, preverb, shoegaze, slow core]",38zTZcuN7nFvVJ6auhc6V3,Deerhunter,60,modern rock
6388,383,"[chamber pop, folk-pop, indie folk, indie pop, indie rock, modern rock, pop rock, stomp and holler]",0YrtvWJMgSdVrk3SfNjTbx,Death Cab for Cutie,70,modern rock
6389,4863819,"[deep tropical house, downtempo, tropical house]",238y1dKPtMeFEpX3Y6H1Vr,Parra for Cuva,55,tropical house
6390,13204,"[dance pop, pop]",3hv9jJF3adDNsBSIQDqcjp,Mark Ronson,81,pop
6391,1259,"[alternative metal, groove metal, industrial metal, nu metal, post-grunge, rap metal, rap rock, reggae fusion, welsh rock]",3jTlKw98Ql1jGRPYqhqHap,Skindred,56,post-grunge
6392,8221,"[chutney, dancehall, soca]",60TYV12IFUaDfnUA0S67zb,Rupee,51,dancehall
6393,1089,[disco],0dCKce6tJJdHvlWnDMwzPW,Village People,61,disco
6394,72,"[nu metal, pop rap, rap rock]",7dWYWUbO68rXJOcyA7SpJk,Fort Minor,66,pop rap
6395,4096328,"[adoracao, brazilian ccm, brazilian gospel, world worship]",4fk1ToCb0m7irMHCaZhIrM,Ministério Adoração e Vida,49,adoracao
6396,226,"[album rock, art rock, classic rock, folk rock, mellow gold, psychedelic rock, rock]",4x1nvY2FN8jxqAFA0DA02H,John Lennon,72,rock
6397,3619,"[downtempo, drum and bass, drumfunk, electronic, hardcore techno, jungle, liquid funk, trip hop]",5Wfn5sc1w3DhMTpU7oPJZL,LTJ Bukem,39,electronic
6398,4073,[french pop],5nvnhUyjKCVSjNtlLMnREP,Najoua Belyzel,32,french pop
6399,515697,"[la indie, modern alternative rock, modern rock, rock, stomp pop]",4njdEjTnLfcGImKZu1iSrz,AWOLNATION,68,rock
6400,28,"[eurodance, europop]",4J3wzDMI97AlGimdiVcaLb,Crazy Frog,54,europop
6401,209254,[],4UHxU1HEDqmk91QXBWyt25,Fongbeer and Kob the X factor,46,
6402,4437965,[french pop],0FEJqmeLRzsXj8hgcZaAyB,Indila,59,french pop
6403,2349,"[alternative hip hop, east coast hip hop, gangster rap, hardcore hip hop, hip hop, jazz rap, rap, turntablism]",3fJ60AcIgLzQkVitEvA7uq,Pete Rock & C.L. Smooth,53,rap
6404,536,"[alternative metal, groove metal, hard rock, industrial metal, melodic death metal, melodic metalcore, metal, nu metal, rap rock, rock, speed metal]",0lVlNsuGaOr9vMHCZIAKMt,Machine Head,62,rock
6405,1877,"[french folk pop, french reggae, french rock]",6OQvEmzlyemB8CjQGgIKqr,Massilia Sound System,44,french rock
6406,4281,"[german hip hop, german pop, german rock]",3RRODs1rHC2ktLqyDDfgPH,Fettes Brot,57,german hip hop
6407,15736,"[afropop, morna, world]",7uriYlc9ETgOg8VPFbdnbE,Mayra Andrade,49,afropop
6408,1659,[electroclash],7JQn9DfFTtsFTg2dFc75jM,Princess Superstar,41,electroclash
6409,2133,"[neo mellow, pop rock, post-grunge]",3Ngh2zDBRPEriyxQDAMKd1,Matchbox Twenty,69,pop rock
6410,1610,"[alternative rock, blues-rock, classic rock, dance rock, experimental rock, folk rock, garage rock, grunge, neo-psychedelic, new wave, permanent wave, post-punk, protopunk, psychedelic rock, punk, punk blues, rock, uk post-punk]",4BFMTELQyWJU1SwqcXMBm3,The Stooges,55,rock
6411,103868,[world chill],6wmVsn3wWsfI1hD8hfjyyw,Nicos,33,world chill
6412,7042,[],0CY3kcceNHCysHMl8u7duy,Henri Dès,46,
6413,402135,"[compositional ambient, focus, nu age]",5FbBZ9ZLIoVdgbbnGmsKNk,Clem Leek,56,compositional ambient
6414,9155,"[french movie tunes, french pop]",6S4WAihWktrOYeJdslsjcM,Daniel Lavoie,46,french pop
6415,84230,[french pop],7quDJwv2BxxaCkzeuLXzT2,Bruno Pelletier,42,french pop
6416,865937,[surf music],7J77vP6EbI63lB3snZeRj4,Dick Dale and his Del-Tones,49,surf music
6417,3554,"[dance rock, hi-nrg, new romantic, new wave, new wave pop, scottish new wave, synthpop]",6LQeBFIfD4C22RJVVjQ6S7,Jimmy Somerville,48,new wave pop
6418,5161150,"[german show tunes, kleine hoerspiel]",7KawEFi5g9T9cTCd92h7j9,Willemijn Verkaik,48,kleine hoerspiel
6419,1310,"[big beat, britpop, dance rock, electronic, madchester, new wave, uk post-punk]",339DNkQkuhHKEcHw6oK8f0,Happy Mondays,52,dance rock
6420,7023,"[christmas, hollywood, movie tunes, show tunes]",73Np75Wv2tju61Eo9Zw4IR,Idina Menzel,71,christmas
6421,4422353,"[french movie tunes, french pop]",2Bgww7ckP3Xo1L7hsAGPUN,Anais Delva,45,french pop
6422,2604,"[classic soul, funk, memphis soul, motown, rhythm and blues, soul, southern soul]",6Bfy6QzadCXS92y0T8dDZF,Eddie Floyd,52,soul
6423,1262849,[brazilian gospel],0L0h1GGHeljVSNWwnqbRfL,Rose Nascimento,47,brazilian gospel
6424,5345937,[],7e4pQpwCyD2en5q0Uw99er,Avicil,3,
6425,279700,"[chicago house, deep disco house, deep house, deep soul house, disco house, float house, house, minimal tech house]",6hJtgCB3L5cnJSND7sp6GU,Detroit Swindle,49,house
6426,293767,[],6XwwFnewNgWp81MYMK8zLq,Edward Maya,60,
6427,8664,"[adult standards, brill building pop, bubblegum pop, christmas, folk, folk rock, mellow gold, soft rock]",1sldhz8tzC100cRAdfnMht,Lobo,57,mellow gold
6428,10725,[french hip hop],2Rs9OXF7KV8QXIzg7hT1mv,Faf Larage,29,french hip hop
6429,8514,"[afropop, mande pop, south african jazz, world]",18RkLKfeoUgZflWv9os25W,Miriam Makeba,47,afropop
6430,75455,[romanian pop],2Rum2rwDio2My0Md24m3Oa,Fly Project,48,romanian pop
6431,714,"[dancehall, french reggae, reggae, roots reggae]",41ekW4MXG59xJMXR8dX1OG,Alpha Blondy,58,french reggae
6432,713196,[],6XuvHsn1lq9MB4Qt10S0Sn,The Solar System,35,
6433,145540,[],6E9Q3EKPiOPUbBBFU1YXzi,Chris Anderson,51,
6434,1011659,"[experimental pop, finnish electro, finnish indie]",20o7mwLphfnviZKGPw1gi3,Jaakko Eino Kalevi,45,experimental pop
6435,14861,"[folk, lilith, mellow gold, new wave pop, roots rock, singer-songwriter]",0dYkMe3wK29DulSa0uR8Rq,Rickie Lee Jones,46,mellow gold
6436,3112,[],2FsVA4kCeWeuzhll2D8HtT,Recoil,27,
6437,6891,[],7xNPROyVfkH4mcIxxCxySm,Junior Senior,57,
6438,413051,"[dirty south rap, gangster rap, hip hop, pop rap, rap, southern hip hop, trap music]",6f4XkbvYlXMH0QgVRzW0sM,Waka Flocka Flame,71,rap
6439,5390304,[uk contemporary r&b],0IB0VjX9NSrGX6PjCXGVcq,Raleigh Ritchie,57,uk contemporary r&b
6440,3904,"[acoustic pop, folk, folk-pop, indie folk, lilith, neo mellow, new americana, pop rock]",2sG4zTOLvjKG1PSoOyf5Ej,Brandi Carlile,65,folk-pop
6441,74296,[neo mellow],7whckrkkTMEuvqfaNfMs7S,Kate Voegele,42,neo mellow
6442,271530,[],0Qzp3taRNUYfAO79AmDGlW,RKM y Ken-y,35,
6443,56895,"[french indie pop, french indietronica, french rock]",3Qei3mnDY6LrmJK6sYJdxo,Fauve,53,french rock
6444,9135,"[hip hop, rap, west coast rap]",55Pp4Ns5VfTSFsBraW7MQy,Skee-Lo,52,rap
6445,16606,"[brutal deathcore, death core, melodic metalcore, progressive deathcore]",6vXYoy8ouRVib302zxaxFF,Lorna Shore,42,melodic metalcore
6446,7572,"[folk, folk-pop, singer-songwriter]",67pQ8Yr09zDDzzwWw3EG9R,Martha Wainwright,52,folk-pop
6447,75765,"[alternative country, alternative rock, anti-folk, chamber pop, folk-pop, freak folk, indie folk, indie pop, indie rock, lo-fi, modern rock, new americana, roots rock, slow core, stomp and holler]",6nXSnNEdLuKTzAQozRtqiI,M. Ward,56,modern rock
6448,1547241,"[otacore, scorecore]",0PMGIDR5OQokTICRFbNdeB,Anime Kei,47,scorecore
6449,8705,[],5yHrAQeiQbwIqGHInzdYWM,Rose Laurens,35,
6450,609,"[dark jazz, soundtrack]",3Eeb1U0VJTDaFpBHV4DmHl,Angelo Badalamenti,49,soundtrack
6451,152827,[],5b0qpLZleEG5iC2cdNSFp6,François Chaplin,20,
6452,314850,"[compositional ambient, focus]",359LKbZWLk6u3IpyNE2CQG,Roberto Cacciapaglia,53,compositional ambient
6453,5671,[instrumental funk],6tw3wmGmRXSWP9GqsnvY7B,Incredible Bongo Band,44,instrumental funk
6454,114667,[dub],2KQRgrZISaDwQNpiLUTAnr,Prince Fatty,43,dub
6455,8466,"[alternative metal, alternative rock, dance-punk, garage rock, indie pop, indie rock, indietronica, la indie, modern alternative rock, modern rock, post-grunge, rock]",6qyi8X6MdP1lu6B1K6yh3h,Silversun Pickups,60,rock
6456,11197,"[classic soul, funk, motown, quiet storm, soul, southern soul]",0PDqlUGugF5Jt6DZyATvfz,Betty Wright,53,soul
6457,5419170,"[baile pop, brazilian rock, folk brasileiro, nova mpb]",18mXdMHUw1ULPaeW1DNy90,Castello Branco,46,brazilian rock
6458,4913467,"[classic russian rock, russian alternative, russian punk, russian rock]",6oO3QiWdVj5FZQwbdRtsRh,Земфира,45,russian rock
6459,5426526,[louvor],2aE9MDAGfmKUGmTTKWjKCn,Melk Villar,37,louvor
6460,2796,"[afropop, arab alternative, arab folk, classic arab pop, gnawa, rai, world]",0oXFsuB6XBuDTsXJgplR7k,Souad Massi,43,afropop
6461,5312696,[],1ugNELIctFxzL3sqkTV9Mh,Marcela Bueno,29,
6462,5312692,[channel pop],4i7IALOVsIzXUZbkb3IjUi,Gustavo Trebien,38,channel pop
6463,60294,"[alternative country, art pop, chamber pop, folk-pop, freak folk, indie folk, indie pop, indie rock, modern rock, new americana, slow core, stomp and holler, swedish americana]",57kIMCLPgkzQlXjblX7XXP,Phosphorescent,61,modern rock
6464,1631262,"[deep groove house, edm, future garage, house, tropical house]",4VNQWV2y1E97Eqo2D5UTjx,Gorgon City,66,tropical house
6465,240,"[hip hop, pop, pop rap, rap]",5wPoxI5si3eJsYYwyXV4Wi,N.E.R.D,67,pop
6466,1861,"[boy band, dance pop, hip hop, hip pop, neo soul, new jack swing, pop rap, r&b, rap, urban contemporary]",2P3cjUru4H3fhSXXNxE9kA,Blackstreet,68,dance pop
6467,5471999,[shimmer pop],6QKDcdjtwqu4E7rztEUQu5,King Charles,48,shimmer pop
6468,353306,[],1c30Y9mJTjoLZhkKxDQMaR,Ville Valo,40,
6469,2034,"[anti-folk, lo-fi]",7GGv4mV9JTJK9e7nIzUliU,The Moldy Peaches,45,lo-fi
6470,561557,"[ambeat, chillhop, jazz boom bap]",0GgkfnO3Bu2CFn65ZH31TF,Freddie Joachim,52,chillhop
6471,4037109,[viral pop],0WfaItAbs4vlgIA1cuqGtJ,Daniela Andrade,62,viral pop
6472,1061411,"[epicore, scorecore, video game music]",2Eg0o1Mok66akOkuOiGdEv,Zack Hemsey,56,scorecore
6473,5042312,[indie r&b],5EDkJDlRNcMs3ewliB24QA,Lo-Fang,51,indie r&b
6474,5476503,[],1EhnxoXhj5r5DJ6lIWrAQe,Bando Jonez,46,
6475,17145,"[epicore, scorecore, soundtrack, video game music]",4UGoqrmNHDJ166XD6DtZni,John Murphy,48,soundtrack
6476,7019,[nu jazz],7FpOGzPK8QgIpFOky6PnGk,Sporto Kantès,37,nu jazz
6477,4728434,"[deep tropical house, tropical house]",7HIN94LvSDgxN5RoOLi3E5,Dimmi,55,tropical house
6478,12920,"[german hip hop, german pop, german rock]",49eo9xE4yGzJLWkOndiODs,Deichkind,55,german hip hop
6479,5189729,[],0qF4CwUutS8ukBdGKV4vfl,Kid Abelha e os Abóboras Selvagens,44,
6480,4624171,[],4ynl9f7yVAE7Rc5IZ3k6By,Latin Flow,14,
6481,12049,"[contemporary country, country, country road, modern country rock]",7FY5V3XMwlNBPitEjXowHQ,Darius Rucker,70,contemporary country
6482,408824,"[alternative dance, balearic, deep house, electronic, new rave, nu disco]",49gaZqfow2v8EEQmjGyEIw,Todd Terje,53,new rave
6483,796051,"[chillhop, downtempo, jazz boom bap, nu jazz, trip hop]",179BpmLkQCRIoU68Co80f5,Gramatik,62,trip hop
6484,712900,"[modern alternative rock, modern blues rock, modern rock]",58R5LHkK3vkmEyGUPOR5kS,KONGOS,60,modern rock
6485,243606,"[contemporary country, country, country road, modern country rock]",2IvkS5MXK0vPGnwyJsrEyV,Eric Church,76,contemporary country
6486,4932135,[],4J1SxSh3FGBAMAkuiY5sye,Ahzee,48,
6487,292949,"[grupera, latin pop]",1WwQf298ZQr1yX8L4wjXpy,Selena y los Dinos,55,latin pop
6488,9261,[],4V4Z3qMCwYofWHtip6ePF6,Bobby Caldwell,56,
6489,1799,"[francoton, french pop]",6EysjvvcafloXNdLkwuGLm,Tragédie,45,french pop
6490,4346983,[],2gIGkRqCo4NK2PUCI8u4aQ,Left Boy,57,
6491,7299,"[canadian indie, canadian rock]",2Au2mS47rMRkqbU4XJqKMh,Bedouin Soundclash,45,canadian rock
6492,5515551,"[hip hop, indie r&b, pop rap, rap, southern hip hop, underground hip hop]",6aaMZ3fcfLv4tEbmY7bjRM,Isaiah Rashad,68,rap
6493,82891,[],7vyl7IFdeAHggtnfN0qU7w,Claude Luter et son orchestre,39,
6494,358274,"[bachata, kizomba, latin, tropical]",4tLUnrSgMM7tT0zVs3wX61,Daniel Santacruz,54,latin
6495,13050,[],1hGAhpt0upsyqxB33Cxwz0,Beat De Boul,19,
6496,458187,[tropical],33ZuRLa8CHXZVPJXdQCcul,Alberto Barros,56,tropical
6497,126010,[],2auikkNYqigWStoHWK1Grq,John Martin,66,
6498,80735,[swedish singer-songwriter],6uRl4Lp821EvTTEYmboj8O,Nina Kinert,38,swedish singer-songwriter
6499,899,"[afrobeat, classic soul, funk, jazz funk, new orleans funk, soul, soul jazz, southern soul]",2JRvXPGWiINrnJljNJhG5s,The Meters,56,soul
6500,12842,[french hip hop],1eDFNPc0Y0eMbG03c89Dmw,Busta Flex,45,french hip hop
6501,211190,"[dance pop, pop, pop rap]",2RdwBSPQiwcmiDo9kixcl8,Pharrell Williams,82,pop
6502,1014,"[hip house, vocal house]",4eQJIXFEujzhTVVS1gIfu5,Deee-Lite,55,hip house
6503,166763,"[alternative rock, art pop, art rock, britpop, dance rock, dream pop, indie rock, neo-psychedelic, new romantic, new wave, new wave pop, permanent wave, post-punk, punk, rock, uk post-punk]",0fgYKF9Avljex0L9Wt5b8Z,Echo & the Bunnymen,61,rock
6504,390000,"[alternative dance, chillwave, electropop, indie pop, indie r&b, indie rock, indietronica, metropopolis, modern rock, new rave, shimmer pop, vapor soul]",1l9d7B8W0IHy3LqWsxP2SH,Phantogram,63,modern rock
6505,1077473,"[rai, rif]",2vHzXwfwVDsP4iKN8SezRR,Cheb Rayan,46,rif
6506,346662,"[alternative rock, blues-rock, dance-punk, garage rock, indie rock, modern blues rock, modern rock, neo-psychedelic, permanent wave, rock]",1tpXaFf2F55E7kVJON4j4G,Black Rebel Motorcycle Club,60,rock
6507,2216,"[alternative metal, groove metal, melodic death metal, melodic metalcore, metal, metalcore, nu metal, rock]",3JFsVIxOn7STeilPICkkB2,Lamb of God,65,rock
6508,4782275,"[house, tropical house]",1dgdvbogmctybPrGEcnYf6,Route 94,58,tropical house
6509,5217740,[],0SP0jz4htYhpiCuNEvKr0l,Falls,41,
6510,399680,"[bachata, latin, tropical]",47bVt95bvBMpmJFWoyhH0C,Xtreme,56,latin
6511,4514572,[idol rock],2dEKl1tM3JMwggawEuVISO,sora tob sakana,27,idol rock
6512,5453495,"[francoton, french pop]",59q5EZU92LcdN88k9rh3ek,Team BS,37,french pop
6513,9961,"[deep house, disco house, funky tech house, house, tribal house, vocal house]",159cwGtgCzNpyHWY6tzihH,Milk & Sugar,45,house
6514,8055,"[german metal, german pop, german rock, neue deutsche harte]",6f1kv0aUPG9I0Rp3dmLCPi,Unheilig,54,german pop
6515,1572753,[champeta],2n3i5T3VD5GwwjlQCnT51Z,El Afinaito,32,champeta
